-6.836013590878599333e-02,1.570962731528769141e-01,-4.549118029961845555e-01,-1.547901745356063952e-01,1.444467751806131628e-01,-3.480949758155414686e-02,2.847970645211864715e-01,-5.487943046653300794e-01,-1.207830465203166836e-01,-1.966463850927276380e-01,-2.310182159892332221e-02,-2.731930700544016322e-01,5.651617105645589945e-01
5.856839815560335033e-02,6.050566505292220842e-01,5.875089555542784003e-01,-6.098145017641510846e-01,2.841706251312450804e-01,-4.336290359568187869e-01,-4.457832409151409325e-01,3.881479991379256367e-01,8.534348026126663267e-02,-1.752444960789889539e-01,9.392710879385703440e-03,-4.750048752417181802e-02,-2.886038065853427370e-01
1.750761848961908049e-02,-4.124450069064577451e-01,2.643343387383024212e-01,4.139250288080671969e-01,2.088526272234157710e-01,6.317728650995952933e-01,3.468215158819116795e-01,8.138583115889555519e-02,3.808463138170418462e-03,8.484096073219836442e-02,2.443202521098875382e-02,5.771769951784555541e-01,-1.428221447377992989e-02
-7.715880736436436620e-03,-3.497079167756414475e-01,-3.969314912963962660e-01,3.506796474916905604e-01,-6.374700275352735979e-01,-1.633343315612223734e-01,-1.858353394879568021e-01,7.926047436850849892e-02,3.163110312087958481e-02,2.870499204395180470e-01,-1.072291449145114546e-02,-2.564834375998816252e-01,-2.622756895054363380e-01
